CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,total_logins,avg_session_minutes,successful_logins,total_transactions,total_amount,avg_transaction,total_internet_usage,avg_download_speed,avg_upload_speed,total_call_minutes,total_sms,total_streaming_hours,support_ticket_count,avg_resolution_time,avg_customer_rating,complaint_count,avg_resolution_days,total_campaigns,emails_opened,emails_clicked,conversions,total_offers,offers_accepted,total_offer_value
3795-GWTRD,1,United States,California,Los Angeles,90048,"34.072945, -118.37267",34.072945,-118.37267,Female,No,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,4707.85,No,0,64,4626,,91,53.505494505494504,89,63,5265.22,83.57492063492064,13240.09,50.425555555555555,23.53857142857143,77136,27409,8905.44,2.0,58.0,4.0,1.0,6.0,6,4,3,1,1.0,1.0,100.0
1298-PHBTI,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.8,6152.4,No,0,43,5952,,85,50.90588235294118,81,71,6646.34,93.61042253521127,36825.590000000004,340.7159154929578,148.65704225352113,84456,28165,0.0,2.0,60.0,4.5,1.0,2.0,5,5,1,0,1.0,0.0,100.0
6223-DHJGV,1,United States,California,Los Angeles,90056,"33.987945, -118.370442",33.987945,-118.370442,Female,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.65,958.1,No,0,49,5956,,126,53.54761904761905,124,42,952.34,22.674761904761905,0.0,0.0,0.0,46845,16627,0.0,0.0,0.0,0.0,1.0,12.0,3,2,2,2,0.0,0.0,0.0
6961-MJKBO,1,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939,Male,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,943,No,0,72,4342,,88,48.63636363636363,87,47,1069.75,22.76063829787234,0.0,0.0,0.0,56123,17735,0.0,1.0,59.0,5.0,0.0,0.0,5,3,0,0,0.0,0.0,0.0
8158-WPEZG,1,United States,California,Los Angeles,90061,"33.92128, -118.274186",33.92128,-118.274186,Male,No,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,No,0,61,4986,,82,52.609756097560975,81,11,439.62,39.96545454545455,2755.04,48.212727272727264,23.36909090909091,0,0,0.0,1.0,66.0,0.0,0.0,0.0,4,3,2,1,2.0,2.0,103.56
4918-FYJNT,1,United States,California,Los Angeles,90063,"34.044271, -118.185237",34.044271,-118.185237,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.45,5044.8,No,0,42,5140,,99,49.02020202020202,96,55,5440.55,98.91909090909091,29091.22,346.5776363636364,143.89690909090908,79399,23301,0.0,2.0,51.5,4.0,1.0,0.0,3,1,0,0,1.0,0.0,0.0
0727-BNRLG,1,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,6743.55,No,0,20,5709,,87,57.48275862068966,84,69,7457.639999999999,108.08173913043477,35156.33,360.3039130434783,157.97608695652175,82159,31048,9558.22,1.0,27.0,4.0,0.0,0.0,6,5,2,0,1.0,1.0,9.77
4854-CIDCF,1,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.108833,-118.229715,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,196.4,No,0,74,2868,,76,46.6578947368421,75,3,242.97000000000003,80.99000000000001,1686.56,308.51666666666665,143.92999999999998,4092,1479,0.0,3.0,47.666666666666664,4.0,2.0,9.0,8,5,2,0,2.0,1.0,507.38
3280-MRDOF,1,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.057496,-118.413959,Male,Yes,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,2093.9,No,0,75,3415,,70,49.72857142857143,70,30,2273.37,75.779,6442.43,53.00266666666666,24.62,38263,12015,4057.97,1.0,42.0,5.0,1.0,0.0,4,4,2,2,1.0,0.0,0.0
6435-SRWBJ,1,United States,California,Los Angeles,90068,"34.137411, -118.328915",34.137411,-118.328915,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,417.75,No,0,36,5269,,82,49.98780487804878,79,5,450.95,90.19,3046.9300000000003,326.674,149.56400000000002,8206,2403,0.0,0.0,0.0,0.0,0.0,0.0,7,4,2,1,2.0,2.0,100.0
9964-WBQDJ,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.4,1725.4,No,0,56,4412,,115,49.77391304347826,113,71,1915.99,26.985774647887325,0.0,0.0,0.0,90454,27658,0.0,1.0,31.0,4.0,1.0,0.0,6,4,1,0,0.0,0.0,0.0
6303-KFWSL,1,United States,California,Los Angeles,90071,"34.052917, -118.255178",34.052917,-118.255178,Female,No,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.2,No,0,55,5481,,93,50.053763440860216,92,29,1777.48,61.29241379310345,5653.54,48.12931034482759,23.517241379310345,39175,13577,0.0,1.0,52.0,0.0,2.0,9.0,8,5,2,0,0.0,0.0,0.0
1702-CCFNJ,1,United States,California,Los Angeles,90077,"34.102084, -118.451629",34.102084,-118.451629,Male,No,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.35,3169.55,No,0,49,4729,,92,53.01086956521739,89,52,3531.22,67.90807692307692,11671.18,56.81788461538462,25.379615384615384,77629,22510,0.0,0.0,0.0,0.0,1.0,0.0,4,3,1,0,0.0,0.0,0.0
8932-CZHRQ,1,United States,California,Bell,90201,"33.970343, -118.171368",33.970343,-118.171368,Male,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,5233.25,No,0,33,5395,,104,49.93269230769231,102,68,5759.08,84.69235294117647,14673.24,51.468676470588235,24.448823529411765,90114,28391,8815.72,3.0,52.333333333333336,4.0,0.0,0.0,8,8,1,0,0.0,0.0,0.0
0386-CWRGM,1,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338,Female,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,967.85,No,0,47,2320,,121,49.77685950413223,117,46,974.37,21.18195652173913,0.0,0.0,0.0,65892,16632,0.0,2.0,61.5,3.5,1.0,3.0,8,6,2,1,0.0,0.0,0.0
5515-RUGKN,1,United States,California,Beverly Hills,90211,"34.063947, -118.383001",34.063947,-118.383001,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.05,No,0,53,5317,,63,47.904761904761905,63,8,475.83,59.47875,1997.19,43.95,25.37,10356,3453,1207.06,3.0,26.0,4.0,1.0,14.0,8,6,1,0,0.0,0.0,0.0
0404-AHASP,1,United States,California,Beverly Hills,90212,"34.062095, -118.401508",34.062095,-118.401508,Male,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1421.9,No,0,36,6436,,98,47.0,94,72,1565.66,21.74527777777778,0.0,0.0,0.0,92286,29919,0.0,0.0,0.0,0.0,1.0,0.0,3,3,0,0,0.0,0.0,0.0
7279-NMVJC,1,United States,California,Compton,90220,"33.88151, -118.234451",33.88151,-118.234451,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,323.15,No,0,70,2093,,91,51.54945054945055,90,17,374.33,22.019411764705882,0.0,0.0,0.0,18722,6949,0.0,1.0,31.0,5.0,0.0,0.0,8,6,3,1,0.0,0.0,0.0
2081-VEYEH,1,United States,California,Compton,90221,"33.885811, -118.206459",33.885811,-118.206459,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,318.6,No,0,70,5653,,62,49.274193548387096,60,3,355.15999999999997,118.38666666666666,2057.93,279.08,120.15000000000002,1908,679,385.65,0.0,0.0,0.0,0.0,0.0,8,3,0,0,0.0,0.0,0.0
6407-UTSLV,1,United States,California,Compton,90222,"33.912246, -118.236773",33.912246,-118.236773,Female,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,No,0,53,2885,,37,50.108108108108105,37,2,185.19,92.595,1100.71,319.18,151.635,3362,1216,198.84,2.0,61.5,4.5,0.0,0.0,4,2,2,0,2.0,2.0,0.0
9060-HJJRW,1,United States,California,Culver City,90232,"34.019323, -118.391902",34.019323,-118.391902,Female,No,No,No,51,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.4,2928.5,No,0,62,4380,,78,48.0,78,51,3165.63,62.071176470588235,11092.08,44.512941176470584,24.408431372549018,0,0,7195.57,2.0,35.0,3.0,1.0,0.0,5,4,2,0,0.0,0.0,0.0
2587-YNLES,1,United States,California,Downey,90240,"33.956228, -118.120993",33.956228,-118.120993,Female,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,100.35,No,0,42,5874,,54,51.01851851851852,54,6,134.28,22.38,0.0,0.0,0.0,7592,2279,0.0,2.0,81.0,4.0,1.0,10.0,4,2,1,0,1.0,1.0,0.0
7398-SKNQZ,1,United States,California,Downey,90241,"33.940884, -118.128628",33.940884,-118.128628,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2,No,0,58,2330,,95,50.78947368421053,95,3,316.96000000000004,105.65333333333335,1354.29,450.9166666666667,130.92666666666668,2833,897,270.39,3.0,73.0,4.5,2.0,13.0,7,5,3,2,0.0,0.0,0.0
5935-FCCNB,1,United States,California,Downey,90242,"33.921793, -118.140588",33.921793,-118.140588,Female,Yes,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1608.15,No,0,54,4425,,67,46.08955223880597,67,17,1762.55,103.67941176470588,8806.81,379.97647058823526,159.57823529411763,24334,6523,2069.17,1.0,37.0,4.0,0.0,0.0,6,4,3,0,0.0,0.0,0.0
1958-RNRKS,1,United States,California,El Segundo,90245,"33.917145, -118.401554",33.917145,-118.401554,Male,No,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,1441.95,No,0,45,3712,,41,51.75609756097561,40,30,1678.99,55.96633333333333,6203.31,59.660999999999994,25.065,34126,13017,0.0,2.0,65.0,5.0,1.0,10.0,6,4,2,2,1.0,1.0,0.0
5136-RGMZO,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,Male,No,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,No,0,37,4443,,100,53.36,98,31,2428.4700000000003,78.33774193548388,7214.49,49.056451612903224,24.006129032258066,40572,14529,3755.78,1.0,40.0,5.0,0.0,0.0,7,4,3,2,0.0,0.0,0.0
8345-MVDYC,1,United States,California,Gardena,90248,"33.876482, -118.284077",33.876482,-118.284077,Female,No,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,No,0,41,5937,,94,47.62765957446808,91,45,4066.37,90.36377777777777,9695.15,48.80866666666667,23.90844444444444,55775,16721,5748.48,0.0,0.0,0.0,1.0,10.0,8,6,2,1,0.0,0.0,0.0
8226-BXGES,1,United States,California,Gardena,90249,"33.90139, -118.315697",33.90139,-118.315697,Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.45,5692.65,No,0,67,5519,,69,52.43478260869565,69,64,6294.44,98.350625,32844.5,355.9965625,160.24359375,85968,28199,0.0,2.0,42.0,4.0,0.0,0.0,3,2,1,1,0.0,0.0,0.0
9705-IOVQQ,1,United States,California,Huntington Park,90255,"33.97803, -118.217141",33.97803,-118.217141,Male,Yes,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.3,No,0,20,5177,,131,48.213740458015266,129,61,6739.92,110.49049180327869,31414.79,377.1962295081967,150.73163934426228,74541,25305,8521.87,3.0,57.333333333333336,4.0,0.0,0.0,4,1,1,0,0.0,0.0,0.0
1015-OWJKI,1,United States,California,Lawndale,90260,"33.88856, -118.351813",33.88856,-118.351813,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,19.05,No,0,59,5279,,61,44.0,61,1,21.53,21.53,0.0,0.0,0.0,804,156,0.0,0.0,0.0,0.0,1.0,13.0,3,1,0,0,1.0,0.0,500.0
2040-XBAVJ,1,United States,California,Malibu,90263,"34.037037, -118.705803",34.037037,-118.705803,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.45,8100.55,No,0,32,4700,,136,52.463235294117645,133,72,9162.720000000001,127.26000000000002,37866.48,353.35347222222225,158.45166666666668,91115,28420,9937.24,2.0,49.0,5.0,0.0,0.0,3,2,1,0,0.0,0.0,0.0
8887-IPQNC,1,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.889632,-118.39737,Female,No,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,313.45,No,0,58,5014,,48,56.75,48,7,345.56,49.36571428571428,1381.35,56.01714285714286,27.678571428571427,4149,3502,0.0,2.0,43.0,5.0,2.0,7.0,8,4,1,0,1.0,0.0,500.0
8646-JCOMS,1,United States,California,Maywood,90270,"33.988572, -118.186565",33.988572,-118.186565,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55,6130.95,No,0,38,4958,,102,49.3235294117647,101,66,6549.65,99.23712121212121,35428.18,372.13848484848484,149.14636363636365,93237,27133,0.0,0.0,0.0,0.0,0.0,0.0,8,6,3,0,1.0,1.0,18.11
1222-KJNZD,1,United States,California,Palos Verdes Peninsula,90274,"33.788208, -118.404955",33.788208,-118.404955,Male,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.4,745.3,No,0,72,5918,,71,51.87323943661972,71,40,895.48,22.387,0.0,0.0,0.0,55959,15548,0.0,0.0,0.0,0.0,0.0,0.0,6,4,2,0,1.0,1.0,0.0
0106-GHRQR,1,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,Male,No,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,No,0,39,3360,,54,48.592592592592595,53,16,1273.03,79.564375,3518.91,46.110625,26.804375,24636,7485,2423.8,3.0,42.0,4.0,2.0,8.5,5,2,1,1,1.0,1.0,14.28
3768-VHXQO,1,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,Male,No,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1583.5,No,0,51,4833,,98,51.673469387755105,96,67,1831.55,27.336567164179105,0.0,0.0,0.0,88894,27775,0.0,1.0,67.0,4.0,1.0,3.0,7,6,1,1,1.0,1.0,0.0
8952-WCVCD,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,Female,No,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,4162.05,No,0,65,2719,,122,52.69672131147541,118,41,4703.3,114.71463414634147,21162.98,355.2370731707317,161.3141463414634,53304,15898,6261.9,2.0,57.5,3.5,2.0,15.0,8,5,2,1,0.0,0.0,0.0
2418-TPEUN,1,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,Female,No,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1119.9,No,0,59,4681,,121,50.37190082644628,119,56,1223.02,21.839642857142856,0.0,0.0,0.0,73392,23660,0.0,2.0,67.5,5.0,0.0,0.0,5,4,1,0,1.0,0.0,0.0
3963-RYFNS,1,United States,California,Venice,90291,"33.991782, -118.479229",33.991782,-118.479229,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,8013.55,No,0,20,5567,,95,48.6,94,72,9363.78,130.0525,34981.93,390.1325,157.865,90167,30762,9929.8,0.0,0.0,0.0,1.0,3.0,7,7,1,0,0.0,0.0,0.0
8540-ZQGEA,1,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,Female,No,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1102.4,No,0,40,4212,,62,49.145161290322584,59,54,1193.51,22.102037037037036,0.0,0.0,0.0,67955,20133,0.0,2.0,57.5,5.0,1.0,0.0,8,5,4,1,1.0,0.0,0.0
1320-REHCS,1,United States,California,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634,Male,Yes,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832,No,0,46,4993,,72,53.333333333333336,70,52,6441.0,123.86538461538461,27160.61,363.1561538461538,152.475,69588,23174,6587.35,0.0,0.0,0.0,1.0,13.0,7,5,1,0,0.0,0.0,0.0
4137-JOPHL,1,United States,California,Inglewood,90302,"33.975332, -118.355252",33.975332,-118.355252,Female,No,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,4304.5,No,0,45,5306,,73,51.76712328767123,70,50,5000.889999999999,100.0178,25000.87,353.4784,149.86360000000002,66770,20846,6250.21,2.0,94.0,3.5,1.0,0.0,4,3,2,0,1.0,1.0,500.0
7801-CEDNV,1,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,Male,No,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.7,1421.75,No,0,30,3560,,65,47.215384615384615,64,27,1454.29,53.86259259259259,5566.39,49.41851851851852,24.893703703703704,35485,12337,0.0,1.0,27.0,4.0,2.0,15.0,3,2,0,0,0.0,0.0,0.0
2057-BOYKM,1,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.6,6827.5,No,0,78,5153,,91,51.02197802197802,90,72,7685.639999999999,106.74499999999999,36128.83,367.2311111111111,165.08916666666667,89993,31135,0.0,1.0,60.0,0.0,0.0,0.0,5,4,3,1,0.0,0.0,0.0
3658-QQJYD,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.3,4698.05,No,0,77,5974,,74,51.2027027027027,73,62,5138.51,82.87919354838711,12972.44,48.394354838709674,25.580161290322582,74266,26620,8378.85,2.0,45.5,4.5,0.0,0.0,4,2,1,0,0.0,0.0,0.0
1803-BGNBD,1,United States,California,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508,Female,No,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.3,654.5,No,0,63,3854,,80,49.4,80,12,728.14,60.678333333333335,3025.48,54.70666666666667,27.492500000000003,11062,4210,0.0,1.0,30.0,5.0,0.0,0.0,6,5,1,0,0.0,0.0,0.0
0134-XWXCE,1,United States,California,Santa Monica,90403,"34.031529, -118.491156",34.031529,-118.491156,Female,Yes,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,No,0,71,3253,,66,52.196969696969695,65,44,3635.27,82.61977272727273,9933.11,47.54909090909091,25.912045454545456,57906,20114,5918.62,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0.0,0.0,0.0
6950-TWMYB,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,Male,No,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.95,4362.05,No,0,48,4387,,89,47.1123595505618,88,54,4754.5,88.04629629629629,28780.13,349.06148148148145,159.67537037037036,78565,19960,0.0,0.0,0.0,0.0,1.0,0.0,4,3,1,1,1.0,1.0,0.0
5848-FHRFC,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.005439,-118.477507,Female,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1386.9,No,0,63,5740,,87,47.39080459770115,86,68,1506.67,22.15691176470588,0.0,0.0,0.0,83458,26867,0.0,1.0,38.0,4.0,1.0,3.0,5,3,1,1,0.0,0.0,0.0
2243-FNMMI,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,415.4,No,0,32,4958,,94,45.4468085106383,92,20,421.91,21.0955,0.0,0.0,0.0,24093,9632,0.0,0.0,0.0,0.0,0.0,0.0,8,4,1,1,0.0,0.0,0.0
2511-MORQY,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,Male,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.9,2614.1,No,0,41,4322,,106,49.660377358490564,105,50,3033.09,60.6618,10656.31,52.0954,22.7788,60229,22009,0.0,2.0,63.0,4.5,0.0,0.0,5,5,0,0,0.0,0.0,0.0
5356-KZCKT,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,Male,No,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,1513.6,No,0,38,6490,,85,52.94117647058823,82,58,1564.57,26.975344827586206,0.0,0.0,0.0,75600,22491,0.0,1.0,53.0,3.0,1.0,0.0,3,1,1,1,0.0,0.0,0.0
9470-XCCEM,1,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794,Male,No,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,No,0,34,2622,,97,49.2680412371134,96,35,3483.05,99.5157142857143,18398.25,351.2528571428572,145.77485714285714,43072,17409,4941.33,2.0,71.5,4.5,0.0,0.0,7,6,2,1,1.0,1.0,26.89
6519-CFDBX,1,United States,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.4,80.95,No,0,45,4964,,90,45.86666666666667,87,2,95.78999999999999,47.894999999999996,425.42999999999995,47.64,30.765,2957,898,0.0,1.0,14.0,4.0,2.0,4.0,3,2,0,0,2.0,2.0,504.54
3902-MIVLE,1,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683,Male,No,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.7,4676.7,No,0,62,5113,,73,51.89041095890411,72,63,5226.42,82.95904761904762,13461.89,49.817301587301586,23.204603174603175,78222,26427,8422.86,2.0,85.5,4.5,1.0,11.0,4,4,1,1,0.0,0.0,0.0
0409-WTMPL,1,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.65,6526.65,No,0,55,4761,,139,49.410071942446045,137,58,7158.19,123.41706896551723,33127.7,388.39637931034486,143.84086206896552,71093,21496,7641.86,3.0,44.0,4.0,1.0,14.0,6,5,2,1,1.0,0.0,11.07
8763-KIAFH,1,United States,California,Whittier,90603,"33.945318, -117.992066",33.945318,-117.992066,Female,No,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,583.3,No,0,31,2269,,73,48.32876712328767,71,27,603.36,22.346666666666668,0.0,0.0,0.0,35519,10567,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,0,0.0,0.0,0.0
3669-WHAFY,1,United States,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,No,0,24,4144,,101,49.960396039603964,101,71,9042.83,127.36380281690141,36437.39,369.53126760563384,162.88774647887325,91416,30314,9732.03,2.0,35.0,4.0,1.0,14.0,3,2,2,0,0.0,0.0,0.0
3055-VTCGS,1,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,Female,No,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,No,0,63,6312,,106,54.990566037735846,105,63,4086.21,64.86047619047619,14033.97,48.99968253968254,27.495238095238097,77465,24148,9634.57,3.0,50.333333333333336,4.333333333333333,2.0,8.0,3,3,1,0,1.0,0.0,5.86
3144-KMTWZ,1,United States,California,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.45,No,0,63,6035,,120,47.425,116,71,7295.37,102.75169014084507,37601.53,368.41084507042257,144.83211267605634,102164,28324,8639.86,1.0,25.0,5.0,2.0,12.0,6,6,2,0,1.0,1.0,9.33
2007-QVGAW,1,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307,Female,No,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.35,1292.65,No,0,27,6303,,87,45.47126436781609,86,68,1454.6399999999999,21.391764705882352,0.0,0.0,0.0,86589,29253,0.0,2.0,38.0,5.0,1.0,0.0,6,4,1,0,1.0,1.0,1.94
